hour,distance_km,route_deviation_m,unexpected_stop_s,nearby_safe_zone_count,nearby_police_or_hospital,community_reports_nearby,is_weekend,state,historical_crime_index,safety_score,high_risk
21,1.97,108.6,6.9,4,1,1,0,UTTAR PRADESH,0.3015,92.2,0
21,5.88,6.1,0.4,5,1,2,1,WEST BENGAL,1.0,72.4,0
15,1.2,39.6,2.0,1,1,0,0,UTTAR PRADESH,0.3015,100.0,0
11,3.03,129.3,4.2,4,0,0,0,WEST BENGAL,1.0,97.8,0
14,2.83,108.4,62.8,2,0,0,0,KERALA,0.4749,81.5,0
21,2.06,16.0,53.6,1,0,0,0,UTTAR PRADESH,0.3015,79.2,0
7,3.97,28.6,0.8,0,1,0,0,RAJASTHAN,0.442,85.0,0
20,1.15,33.9,2.0,1,1,1,1,GUJARAT,0.2592,76.8,0
14,3.82,16.3,28.2,2,0,0,0,WEST BENGAL,1.0,85.6,0
1,0.55,10.6,12.6,2,0,1,0,HARYANA,0.2359,54.6,1
17,7.77,18.8,7.9,4,0,1,1,UTTAR PRADESH,0.3015,78.5,0
4,4.96,27.0,5.1,1,0,0,1,MADHYA PRADESH,0.3,55.8,1
12,0.88,15.2,5.0,2,1,1,0,KERALA,0.4749,93.2,0
22,1.77,0.8,27.8,1,1,1,0,UTTAR PRADESH,0.3015,57.8,1
18,5.97,20.4,32.7,4,1,1,0,GUJARAT,0.2592,97.6,0
16,5.93,80.0,19.1,3,1,0,0,TAMIL NADU,0.1505,100.0,0
1,3.11,45.0,3.0,1,1,0,0,GUJARAT,0.2592,81.2,0
20,1.44,36.4,4.1,1,1,0,1,UTTAR PRADESH,0.3015,98.1,0
8,4.43,40.6,40.9,1,1,2,1,MAHARASHTRA,0.3375,90.0,0
1,2.43,77.7,32.5,1,1,2,0,RAJASTHAN,0.442,54.4,1
23,1.05,10.4,11.8,2,1,2,0,PUNJAB,0.1003,59.7,0
4,2.96,43.8,1.5,2,1,1,0,RAJASTHAN,0.442,55.7,1
7,6.08,51.4,16.8,3,0,0,0,RAJASTHAN,0.442,100.0,0
3,3.03,4.7,31.4,3,1,0,0,HARYANA,0.2359,87.2,0
14,0.61,9.0,3.8,1,0,0,0,UTTAR PRADESH,0.3015,92.2,0
20,1.23,4.0,7.6,4,1,2,0,MADHYA PRADESH,0.3,88.1,0
12,4.89,109.2,8.8,4,0,1,0,UTTAR PRADESH,0.3015,100.0,0
20,4.32,243.0,3.9,1,0,1,0,TAMIL NADU,0.1505,42.9,1
22,5.5,16.0,11.9,3,0,0,0,UTTAR PRADESH,0.3015,61.0,0
20,4.7,27.0,10.6,5,0,0,0,WEST BENGAL,1.0,73.7,0
3,4.13,19.2,31.8,1,1,0,0,WEST BENGAL,1.0,57.3,1
4,3.96,18.5,2.1,3,0,1,0,MAHARASHTRA,0.3375,43.9,1
7,7.7,12.4,2.6,1,1,0,1,UTTAR PRADESH,0.3015,91.5,0
15,6.94,5.5,3.1,3,0,0,0,RAJASTHAN,0.442,79.6,0
20,3.25,38.5,7.1,4,1,1,0,KARNATAKA,0.2109,100.0,0
7,5.33,76.7,6.6,2,0,1,0,UTTAR PRADESH,0.3015,84.4,0
15,0.46,7.0,66.4,3,1,2,0,UTTAR PRADESH,0.3015,100.0,0
4,0.46,16.5,16.1,1,0,2,1,MAHARASHTRA,0.3375,31.9,1
13,2.75,83.3,11.9,0,0,0,0,WEST BENGAL,1.0,66.8,0
18,6.11,27.8,23.9,5,1,0,0,KARNATAKA,0.2109,100.0,0
9,7.43,30.1,18.7,0,1,2,0,MAHARASHTRA,0.3375,80.0,0
3,5.56,35.2,9.4,1,0,2,0,DELHI,0.2655,33.4,1
9,5.74,111.4,7.9,1,0,0,0,TAMIL NADU,0.1505,89.9,0
18,0.55,9.4,3.8,3,1,0,0,DELHI,0.2655,100.0,0
22,7.46,4.1,26.3,2,1,0,0,KARNATAKA,0.2109,72.1,0
14,0.97,28.4,12.6,1,1,0,1,UTTAR PRADESH,0.3015,100.0,0
16,7.59,22.7,0.5,4,0,0,0,PUNJAB,0.1003,100.0,0
10,1.39,81.8,1.0,5,0,2,1,GUJARAT,0.2592,87.8,0
22,0.56,39.2,5.3,2,1,2,0,MADHYA PRADESH,0.3,47.2,1
20,4.64,17.3,0.4,1,0,1,0,UTTAR PRADESH,0.3015,71.4,0
23,1.18,3.8,41.1,2,0,1,0,UTTAR PRADESH,0.3015,47.0,1
20,0.52,193.0,0.4,1,0,2,1,MADHYA PRADESH,0.3,60.8,0
13,5.44,4.8,1.9,2,1,0,1,MAHARASHTRA,0.3375,100.0,0
23,5.98,41.8,17.1,1,0,0,0,TAMIL NADU,0.1505,53.9,1
14,2.56,7.0,9.0,1,1,2,1,MAHARASHTRA,0.3375,87.6,0
14,4.41,99.0,17.8,4,1,0,1,WEST BENGAL,1.0,71.5,0
15,4.81,18.3,41.4,1,0,2,0,UTTAR PRADESH,0.3015,80.0,0
4,1.54,5.6,51.6,1,0,0,0,UTTAR PRADESH,0.3015,44.4,1
20,3.69,4.5,3.1,1,1,0,0,RAJASTHAN,0.442,100.0,0
8,5.2,11.3,59.4,3,1,0,0,GUJARAT,0.2592,98.0,0
15,7.12,119.2,12.2,3,0,1,0,MADHYA PRADESH,0.3,72.0,0
20,3.53,115.6,12.6,2,1,0,1,KERALA,0.4749,76.9,0
2,5.68,16.8,20.9,1,0,0,0,KARNATAKA,0.2109,47.8,1
7,4.16,34.4,1.6,2,1,0,0,KARNATAKA,0.2109,100.0,0
22,5.74,27.0,1.3,2,0,1,0,WEST BENGAL,1.0,33.0,1
8,6.38,77.9,41.9,3,0,2,0,GUJARAT,0.2592,72.1,0
15,4.39,27.7,23.2,0,0,0,0,KERALA,0.4749,87.6,0
13,0.77,55.6,0.4,1,0,0,0,KARNATAKA,0.2109,98.1,0
20,7.04,26.0,49.3,2,1,2,0,RAJASTHAN,0.442,63.3,0
12,4.93,0.9,7.3,0,0,0,0,TAMIL NADU,0.1505,100.0,0
10,4.92,14.1,46.7,3,0,0,0,RAJASTHAN,0.442,91.5,0
0,4.22,27.2,3.4,0,1,0,0,RAJASTHAN,0.442,50.7,1
11,1.64,43.3,14.9,3,0,4,1,TAMIL NADU,0.1505,62.0,0
14,4.04,21.8,37.1,2,0,1,0,GUJARAT,0.2592,99.6,0
16,4.43,29.8,2.7,3,1,1,0,UTTAR PRADESH,0.3015,100.0,0
18,3.25,28.8,20.6,1,0,1,0,RAJASTHAN,0.442,69.5,0
18,1.45,1.3,63.2,2,1,1,0,HARYANA,0.2359,100.0,0
11,6.17,35.5,4.3,1,1,0,0,RAJASTHAN,0.442,85.9,0
1,3.82,100.8,14.4,2,0,0,0,RAJASTHAN,0.442,63.3,0
6,5.7,6.1,1.3,2,1,4,1,KARNATAKA,0.2109,73.1,0
9,0.66,105.7,32.4,1,1,0,1,DELHI,0.2655,100.0,0
23,4.18,11.9,57.1,2,0,0,1,WEST BENGAL,1.0,24.3,1
18,0.87,222.3,9.4,2,0,1,0,WEST BENGAL,1.0,81.5,0
21,5.95,127.2,38.0,2,0,0,0,MAHARASHTRA,0.3375,75.6,0
23,4.77,11.6,4.5,2,0,0,1,UTTAR PRADESH,0.3015,58.6,1
3,3.78,48.4,28.6,0,0,0,0,KARNATAKA,0.2109,64.8,0
0,7.79,35.5,8.7,2,0,0,0,DELHI,0.2655,56.5,1
13,2.81,90.7,1.1,2,1,0,0,UTTAR PRADESH,0.3015,100.0,0
6,3.56,45.2,22.2,1,1,2,0,UTTAR PRADESH,0.3015,86.6,0
20,5.98,70.6,27.2,3,1,1,0,UTTAR PRADESH,0.3015,72.2,0
11,4.34,75.3,3.5,2,0,2,0,RAJASTHAN,0.442,80.0,0
0,5.37,172.2,3.5,2,0,2,1,UTTAR PRADESH,0.3015,37.3,1
5,7.82,46.0,46.6,3,0,0,0,RAJASTHAN,0.442,100.0,0
8,5.66,0.7,20.4,3,1,0,0,GUJARAT,0.2592,100.0,0
0,1.46,75.5,22.2,3,1,1,1,UTTAR PRADESH,0.3015,54.9,1
7,1.91,19.4,7.0,1,1,1,0,TAMIL NADU,0.1505,100.0,0
12,7.0,24.7,27.5,3,0,0,0,WEST BENGAL,1.0,86.3,0
21,0.67,9.2,37.9,1,0,0,0,DELHI,0.2655,88.6,0
15,4.22,30.9,11.4,2,1,0,0,PUNJAB,0.1003,100.0,0
2,7.28,36.7,22.6,4,0,0,0,MAHARASHTRA,0.3375,59.3,0
9,6.28,3.2,40.1,1,0,2,0,RAJASTHAN,0.442,58.0,1
18,1.19,89.5,31.4,4,1,1,0,KARNATAKA,0.2109,93.9,0
8,6.0,5.2,11.9,0,1,1,0,RAJASTHAN,0.442,72.5,0
13,3.24,21.8,38.8,2,0,0,0,UTTAR PRADESH,0.3015,84.4,0
23,7.24,59.8,15.3,2,0,0,1,RAJASTHAN,0.442,51.6,1
3,4.71,26.1,47.2,0,0,1,1,HARYANA,0.2359,38.3,1
11,4.53,37.5,26.2,2,1,0,0,RAJASTHAN,0.442,93.4,0
14,0.37,346.9,22.6,1,0,2,1,WEST BENGAL,1.0,41.1,1
19,2.22,28.2,35.6,3,1,1,1,MAHARASHTRA,0.3375,74.6,0
20,3.48,70.6,28.6,6,1,1,1,TAMIL NADU,0.1505,100.0,0
6,5.87,95.1,3.6,1,0,0,0,UTTAR PRADESH,0.3015,84.0,0
11,4.3,40.3,38.5,2,0,1,1,DELHI,0.2655,87.0,0
19,6.86,127.0,39.7,3,1,1,0,KARNATAKA,0.2109,77.8,0
20,0.56,149.5,25.6,2,1,0,0,MAHARASHTRA,0.3375,80.9,0
19,2.79,37.7,26.7,4,0,0,0,MAHARASHTRA,0.3375,100.0,0
16,4.9,71.3,36.0,2,0,1,1,GUJARAT,0.2592,68.6,0
6,5.37,10.3,21.2,0,1,2,1,KARNATAKA,0.2109,79.3,0
8,4.17,133.6,9.0,1,0,0,0,MAHARASHTRA,0.3375,96.8,0
15,3.37,57.3,18.9,1,1,0,0,MAHARASHTRA,0.3375,100.0,0
6,0.85,27.3,36.0,0,0,2,0,RAJASTHAN,0.442,51.1,1
16,5.66,31.8,36.2,5,1,0,1,RAJASTHAN,0.442,100.0,0
12,7.26,34.9,33.6,3,0,1,0,RAJASTHAN,0.442,81.4,0
10,6.53,28.6,7.2,0,1,2,1,RAJASTHAN,0.442,67.5,0
8,5.7,31.9,2.5,0,1,3,0,UTTAR PRADESH,0.3015,72.2,0
18,5.18,16.0,4.5,3,1,2,1,DELHI,0.2655,100.0,0
11,6.24,46.2,7.7,1,0,0,0,GUJARAT,0.2592,86.8,0
7,6.28,11.4,5.7,2,1,0,0,DELHI,0.2655,92.7,0
9,0.35,145.2,4.8,3,1,1,0,MADHYA PRADESH,0.3,100.0,0
11,3.06,74.6,27.9,3,0,1,0,MADHYA PRADESH,0.3,79.5,0
14,6.98,49.5,0.9,1,1,0,0,RAJASTHAN,0.442,80.5,0
23,6.85,159.1,9.9,2,0,2,0,TAMIL NADU,0.1505,55.6,1
8,5.77,3.5,6.5,5,1,1,0,UTTAR PRADESH,0.3015,94.4,0
4,2.68,34.5,53.2,1,1,2,0,WEST BENGAL,1.0,16.0,1
23,6.44,149.8,27.9,2,1,0,0,KERALA,0.4749,53.9,1
3,2.08,40.1,14.5,5,0,1,0,DELHI,0.2655,61.3,0
21,2.03,52.4,18.6,2,1,1,1,UTTAR PRADESH,0.3015,60.1,0
3,4.43,4.2,14.1,1,0,0,0,KARNATAKA,0.2109,56.1,1
8,4.7,26.0,73.5,3,1,0,0,RAJASTHAN,0.442,80.7,0
23,3.01,5.6,10.8,0,0,0,0,RAJASTHAN,0.442,42.8,1
3,4.95,200.8,15.0,4,0,1,1,RAJASTHAN,0.442,53.7,1
3,5.76,78.3,23.2,1,0,1,0,UTTAR PRADESH,0.3015,48.0,1
14,1.69,50.1,22.2,0,0,1,0,TAMIL NADU,0.1505,74.9,0
4,2.52,174.7,40.5,3,0,2,0,MAHARASHTRA,0.3375,49.2,1
0,5.69,27.9,31.5,1,1,0,1,RAJASTHAN,0.442,45.5,1
16,7.44,84.5,28.9,6,1,1,0,PUNJAB,0.1003,98.5,0
23,7.11,15.0,11.2,2,0,1,0,WEST BENGAL,1.0,29.2,1
18,1.3,20.4,43.2,1,0,0,1,MAHARASHTRA,0.3375,100.0,0
23,4.69,12.4,6.5,2,1,1,0,WEST BENGAL,1.0,42.9,1
12,6.46,136.1,11.7,3,1,1,1,WEST BENGAL,1.0,76.2,0
14,2.13,126.6,1.3,2,0,0,0,WEST BENGAL,1.0,75.8,0
23,5.25,4.5,9.8,1,0,0,0,MADHYA PRADESH,0.3,59.6,0
12,3.59,97.6,6.7,2,1,1,1,HARYANA,0.2359,100.0,0
0,5.4,53.5,31.3,0,1,1,0,UTTAR PRADESH,0.3015,50.3,1
5,0.55,28.9,0.1,3,1,1,0,WEST BENGAL,1.0,94.5,0
14,2.71,36.5,16.5,2,1,1,0,RAJASTHAN,0.442,100.0,0
20,2.67,146.3,9.0,4,1,0,0,DELHI,0.2655,79.6,0
14,3.52,70.0,10.0,7,1,0,0,UTTAR PRADESH,0.3015,100.0,0
9,1.18,28.9,31.5,4,0,1,1,UTTAR PRADESH,0.3015,98.9,0
7,3.66,28.8,26.9,3,1,2,1,PUNJAB,0.1003,97.5,0
16,4.47,13.2,5.3,4,1,0,0,MADHYA PRADESH,0.3,100.0,0
21,0.51,51.0,11.4,1,0,0,0,RAJASTHAN,0.442,75.4,0
6,2.62,15.4,10.7,2,0,0,0,UTTAR PRADESH,0.3015,100.0,0
13,1.67,116.2,41.8,3,0,3,1,MAHARASHTRA,0.3375,77.4,0
10,7.79,33.0,42.9,1,0,2,0,PUNJAB,0.1003,59.6,0
5,1.3,74.6,2.1,1,1,0,1,MAHARASHTRA,0.3375,100.0,0
9,5.13,194.7,5.1,1,1,2,0,UTTAR PRADESH,0.3015,77.9,0
2,3.39,49.6,0.2,2,1,1,0,MADHYA PRADESH,0.3,55.6,1
12,2.51,3.7,3.2,2,1,2,0,MAHARASHTRA,0.3375,98.9,0
2,6.88,34.5,7.5,1,1,2,0,RAJASTHAN,0.442,40.1,1
11,5.41,82.3,30.3,4,1,0,1,DELHI,0.2655,100.0,0
21,5.08,304.7,36.6,4,1,0,0,RAJASTHAN,0.442,86.0,0
3,1.02,76.1,8.1,0,0,0,1,HARYANA,0.2359,54.3,1
6,2.29,48.1,1.5,3,1,1,0,GUJARAT,0.2592,91.0,0
17,2.43,241.3,9.2,2,0,0,0,RAJASTHAN,0.442,100.0,0
21,3.64,23.1,8.8,2,1,0,0,KARNATAKA,0.2109,86.2,0
22,7.4,20.3,21.5,2,0,0,0,KARNATAKA,0.2109,42.1,1
2,3.41,26.2,25.6,3,0,0,0,MADHYA PRADESH,0.3,60.5,0
5,2.83,21.3,1.0,5,0,2,1,MADHYA PRADESH,0.3,86.2,0
23,0.85,35.6,0.6,4,0,0,0,RAJASTHAN,0.442,61.9,0
12,3.26,45.5,53.5,4,0,0,1,RAJASTHAN,0.442,94.9,0
20,0.7,9.3,1.4,3,0,0,0,KARNATAKA,0.2109,100.0,0
0,3.11,105.8,45.5,0,0,0,0,RAJASTHAN,0.442,26.1,1
2,7.75,73.8,23.4,4,0,0,1,UTTAR PRADESH,0.3015,71.1,0
4,4.58,76.9,0.9,1,1,0,1,WEST BENGAL,1.0,43.7,1
2,1.91,101.0,7.7,0,1,1,0,UTTAR PRADESH,0.3015,56.6,1
21,2.6,104.5,20.0,2,0,0,1,GUJARAT,0.2592,78.5,0
19,4.7,42.5,11.9,1,0,0,1,GUJARAT,0.2592,76.3,0
9,0.45,107.2,2.3,2,1,1,1,DELHI,0.2655,84.6,0
1,7.23,17.2,48.3,4,0,0,0,RAJASTHAN,0.442,57.9,1
2,4.75,319.6,35.7,2,0,0,1,MAHARASHTRA,0.3375,41.6,1
6,4.09,106.2,5.6,2,0,2,0,DELHI,0.2655,77.1,0
17,5.82,8.5,3.1,1,0,1,0,MAHARASHTRA,0.3375,82.7,0
19,1.84,12.9,11.4,3,1,2,1,TAMIL NADU,0.1505,71.7,0
12,0.47,63.9,53.5,3,0,2,0,MADHYA PRADESH,0.3,82.6,0
21,5.04,16.7,6.4,1,1,1,0,MAHARASHTRA,0.3375,84.2,0
22,1.53,55.9,17.8,2,1,1,1,UTTAR PRADESH,0.3015,63.1,0
18,0.39,51.3,56.5,2,0,1,1,TAMIL NADU,0.1505,89.8,0
1,7.45,22.2,40.4,3,1,1,1,RAJASTHAN,0.442,63.0,0
21,6.37,1.1,7.0,0,1,0,0,DELHI,0.2655,66.7,0
21,1.18,4.6,23.1,2,0,1,0,MADHYA PRADESH,0.3,79.2,0
13,7.2,25.9,12.6,3,1,0,0,RAJASTHAN,0.442,100.0,0
14,0.82,11.7,4.8,4,1,1,1,KARNATAKA,0.2109,100.0,0
18,6.48,44.2,12.3,1,0,0,0,MAHARASHTRA,0.3375,89.2,0
14,3.49,98.9,10.0,3,1,0,0,UTTAR PRADESH,0.3015,99.3,0
8,4.29,11.9,4.9,4,0,1,0,PUNJAB,0.1003,96.5,0
16,5.45,52.4,9.0,5,0,1,1,KARNATAKA,0.2109,95.8,0
18,1.06,20.1,25.6,0,1,1,0,MADHYA PRADESH,0.3,94.6,0
3,7.29,31.7,12.9,1,0,0,0,DELHI,0.2655,49.2,1
16,1.41,23.6,23.7,2,0,1,0,WEST BENGAL,1.0,80.4,0
4,7.55,122.5,6.8,2,1,3,0,MAHARASHTRA,0.3375,41.0,1
13,1.0,37.5,1.7,2,0,1,0,UTTAR PRADESH,0.3015,90.8,0
2,1.62,14.0,2.3,4,0,1,1,UTTAR PRADESH,0.3015,58.7,1
23,0.74,177.7,24.2,1,1,0,0,MAHARASHTRA,0.3375,48.0,1
16,3.36,1.4,10.2,2,1,1,0,WEST BENGAL,1.0,90.9,0
11,4.85,21.6,15.8,1,1,2,1,KARNATAKA,0.2109,84.8,0
12,5.11,107.2,2.7,2,1,0,0,MAHARASHTRA,0.3375,90.2,0
14,6.68,77.7,32.6,5,0,0,0,MADHYA PRADESH,0.3,95.1,0
2,4.37,122.6,58.2,2,0,0,0,GUJARAT,0.2592,53.5,1
12,4.23,79.3,41.3,1,0,2,0,PUNJAB,0.1003,70.6,0
17,2.81,34.6,19.4,1,1,3,0,UTTAR PRADESH,0.3015,73.3,0
6,5.31,161.3,1.3,3,1,2,1,HARYANA,0.2359,79.8,0
11,7.3,19.9,4.2,2,1,1,0,GUJARAT,0.2592,92.9,0
7,3.04,67.2,46.6,0,0,2,0,RAJASTHAN,0.442,57.2,1
3,3.04,123.9,78.3,1,0,1,0,MAHARASHTRA,0.3375,25.7,1
23,2.94,17.3,1.0,4,0,3,0,UTTAR PRADESH,0.3015,28.5,1
14,2.05,23.5,19.7,2,0,1,0,TAMIL NADU,0.1505,100.0,0
9,4.66,67.7,7.9,2,0,1,0,MADHYA PRADESH,0.3,67.8,0
8,1.11,11.3,13.8,3,0,1,0,WEST BENGAL,1.0,67.5,0
16,6.73,38.1,10.8,3,1,1,0,KARNATAKA,0.2109,100.0,0
2,1.36,2.1,1.4,5,1,0,1,MAHARASHTRA,0.3375,76.7,0
13,1.64,73.3,19.9,2,1,1,0,MAHARASHTRA,0.3375,78.7,0
5,0.83,77.1,5.4,5,1,1,0,DELHI,0.2655,100.0,0
21,3.24,168.8,21.5,2,1,2,0,PUNJAB,0.1003,74.4,0
18,6.13,1.4,18.1,1,1,1,0,GUJARAT,0.2592,83.8,0
18,7.31,151.8,16.8,4,0,2,0,UTTAR PRADESH,0.3015,71.1,0
3,3.64,57.7,17.6,1,1,1,0,RAJASTHAN,0.442,51.7,1
1,2.11,13.3,52.0,4,1,1,1,UTTAR PRADESH,0.3015,65.5,0
11,5.89,91.1,17.3,4,1,0,0,MAHARASHTRA,0.3375,100.0,0
8,5.6,184.6,40.3,1,0,1,0,UTTAR PRADESH,0.3015,61.8,0
17,5.55,49.4,21.9,4,1,0,1,HARYANA,0.2359,100.0,0
17,3.71,25.5,12.1,4,1,0,1,TAMIL NADU,0.1505,100.0,0
9,4.65,76.8,39.7,2,0,1,1,MAHARASHTRA,0.3375,70.2,0
3,0.78,62.8,20.8,0,1,0,1,UTTAR PRADESH,0.3015,63.8,0
7,2.23,20.4,31.7,1,0,0,1,MAHARASHTRA,0.3375,76.5,0
12,7.44,5.9,11.6,2,0,1,1,WEST BENGAL,1.0,54.4,1
6,0.62,71.9,5.8,2,1,0,0,KARNATAKA,0.2109,91.6,0
7,2.62,64.7,22.8,2,1,1,0,RAJASTHAN,0.442,88.3,0
5,2.05,65.3,15.5,2,1,2,1,DELHI,0.2655,79.1,0
1,1.3,89.3,10.0,1,1,0,0,RAJASTHAN,0.442,60.6,0
14,7.42,91.7,17.0,7,1,2,0,UTTAR PRADESH,0.3015,86.0,0
23,1.27,27.1,0.6,1,1,2,0,PUNJAB,0.1003,61.0,0
22,4.07,45.1,1.1,0,0,0,0,UTTAR PRADESH,0.3015,53.1,1
22,6.76,23.1,10.5,2,1,0,0,RAJASTHAN,0.442,53.1,1
15,0.33,38.1,8.9,2,0,0,1,TAMIL NADU,0.1505,87.2,0
17,1.14,35.4,4.7,0,0,0,0,MAHARASHTRA,0.3375,97.7,0
1,2.93,2.3,2.2,2,1,1,1,RAJASTHAN,0.442,55.8,1
4,1.44,276.3,11.0,2,0,0,1,RAJASTHAN,0.442,37.9,1
16,1.71,93.6,13.3,1,1,1,1,RAJASTHAN,0.442,71.6,0
23,4.85,33.8,5.4,0,0,0,1,WEST BENGAL,1.0,24.7,1
21,1.61,18.5,7.0,0,0,2,1,UTTAR PRADESH,0.3015,58.1,1
15,5.22,52.5,24.3,1,0,0,1,GUJARAT,0.2592,80.7,0
2,7.35,61.7,21.1,3,1,1,1,DELHI,0.2655,58.7,0
23,2.07,72.1,17.3,4,0,0,0,UTTAR PRADESH,0.3015,85.8,0
7,1.93,104.5,38.4,2,0,1,1,MAHARASHTRA,0.3375,79.8,0
1,0.39,10.8,34.8,2,1,1,0,UTTAR PRADESH,0.3015,64.0,0
18,0.41,13.6,3.0,2,1,0,1,UTTAR PRADESH,0.3015,100.0,0
4,3.35,27.9,2.4,2,1,3,1,UTTAR PRADESH,0.3015,31.8,1
7,4.07,0.3,2.5,4,1,0,0,GUJARAT,0.2592,100.0,0
16,1.71,10.3,153.7,2,0,0,0,MAHARASHTRA,0.3375,81.5,0
23,2.79,1.4,11.1,2,0,0,0,WEST BENGAL,1.0,42.0,1
21,1.38,47.9,72.6,4,1,1,0,TAMIL NADU,0.1505,92.2,0
3,5.55,71.4,17.1,2,1,1,0,GUJARAT,0.2592,57.5,1
4,3.33,6.4,16.5,2,0,0,0,UTTAR PRADESH,0.3015,76.1,0
19,5.95,51.9,17.2,0,0,2,0,UTTAR PRADESH,0.3015,54.3,1
7,4.54,21.4,21.4,6,0,5,0,PUNJAB,0.1003,80.2,0
1,3.21,26.3,4.1,3,1,0,0,UTTAR PRADESH,0.3015,83.3,0
14,5.12,16.1,19.6,3,1,1,0,TAMIL NADU,0.1505,100.0,0
15,0.36,42.7,16.6,1,1,0,0,TAMIL NADU,0.1505,94.3,0
23,5.62,2.3,5.5,2,1,0,0,WEST BENGAL,1.0,57.8,1
11,3.16,114.4,2.2,3,1,1,1,UTTAR PRADESH,0.3015,100.0,0
19,4.25,180.9,34.5,1,1,0,0,RAJASTHAN,0.442,73.2,0
12,4.33,10.4,65.1,3,0,1,0,WEST BENGAL,1.0,69.0,0
22,4.6,52.0,4.4,3,0,1,1,WEST BENGAL,1.0,48.9,1
11,5.71,8.6,20.4,3,1,0,0,GUJARAT,0.2592,100.0,0
16,1.15,21.4,12.5,2,1,0,0,KARNATAKA,0.2109,100.0,0
23,4.07,54.9,6.3,3,1,0,0,HARYANA,0.2359,61.4,0
21,0.94,116.1,20.7,4,0,0,0,PUNJAB,0.1003,99.7,0
9,2.1,14.3,28.8,2,1,1,1,KARNATAKA,0.2109,100.0,0
12,1.76,21.2,7.9,2,0,0,1,RAJASTHAN,0.442,90.9,0
14,4.91,12.3,23.2,2,1,2,0,MAHARASHTRA,0.3375,84.7,0
2,4.97,115.4,16.4,3,1,1,0,MADHYA PRADESH,0.3,61.2,0
5,6.7,67.6,1.0,3,0,1,1,MADHYA PRADESH,0.3,83.4,0
17,4.32,3.8,43.9,2,0,0,1,UTTAR PRADESH,0.3015,77.6,0
1,6.03,115.7,37.7,4,0,0,0,MADHYA PRADESH,0.3,59.2,0
14,7.15,179.4,6.9,4,0,0,1,MAHARASHTRA,0.3375,78.7,0
11,1.33,5.9,25.3,3,0,0,0,MAHARASHTRA,0.3375,97.8,0
11,5.85,30.4,21.3,2,1,0,0,GUJARAT,0.2592,94.4,0
20,2.83,22.2,7.5,1,0,0,1,MAHARASHTRA,0.3375,69.9,0
6,2.44,19.9,0.0,4,0,1,0,WEST BENGAL,1.0,88.6,0
18,7.71,51.9,27.6,0,0,0,1,MADHYA PRADESH,0.3,81.2,0
18,1.89,152.6,2.2,3,1,1,1,MADHYA PRADESH,0.3,82.9,0
23,7.34,119.8,24.9,1,1,0,0,UTTAR PRADESH,0.3015,55.8,1
19,6.64,19.4,18.9,5,0,0,1,MADHYA PRADESH,0.3,91.7,0
12,7.07,123.8,113.3,1,0,0,0,MAHARASHTRA,0.3375,80.9,0
8,4.81,7.9,5.7,2,1,2,0,TAMIL NADU,0.1505,100.0,0
18,4.8,183.5,14.0,1,0,0,1,UTTAR PRADESH,0.3015,98.9,0
22,3.4,46.1,1.0,3,0,2,0,PUNJAB,0.1003,68.6,0
6,3.39,134.1,10.3,2,0,1,1,KARNATAKA,0.2109,72.6,0
8,6.85,69.7,29.1,4,1,0,0,MAHARASHTRA,0.3375,100.0,0
11,3.29,56.2,2.3,2,0,3,0,UTTAR PRADESH,0.3015,65.3,0
2,4.05,177.3,36.4,2,1,0,0,MAHARASHTRA,0.3375,53.8,1
7,7.97,37.1,1.6,4,0,2,1,KARNATAKA,0.2109,100.0,0
3,3.03,108.0,2.9,3,1,1,0,TAMIL NADU,0.1505,64.5,0
18,6.63,23.8,3.7,3,1,2,0,KARNATAKA,0.2109,96.9,0
11,2.43,69.8,24.6,1,1,0,1,HARYANA,0.2359,88.9,0
14,0.49,55.1,10.3,4,1,1,0,WEST BENGAL,1.0,86.7,0
1,4.87,3.7,4.8,1,1,1,0,TAMIL NADU,0.1505,63.0,0
13,3.99,36.1,19.6,4,0,1,0,MAHARASHTRA,0.3375,89.2,0
17,6.36,31.0,14.6,4,1,0,0,TAMIL NADU,0.1505,100.0,0
16,0.33,26.4,15.5,2,1,1,0,WEST BENGAL,1.0,86.8,0
19,0.84,85.8,30.3,2,1,1,0,GUJARAT,0.2592,82.3,0
2,6.92,32.5,11.5,3,0,1,1,RAJASTHAN,0.442,44.4,1
13,4.0,3.3,37.8,3,1,1,0,UTTAR PRADESH,0.3015,90.8,0
11,4.2,62.2,7.5,4,1,0,0,UTTAR PRADESH,0.3015,100.0,0
21,2.03,120.6,7.0,3,1,2,0,KERALA,0.4749,73.0,0
16,7.43,13.2,37.6,3,1,2,0,WEST BENGAL,1.0,68.7,0
22,7.34,38.9,45.8,3,0,0,1,MAHARASHTRA,0.3375,64.1,0
0,4.28,41.6,2.6,4,0,1,1,MAHARASHTRA,0.3375,39.1,1
10,1.98,14.3,2.9,1,1,0,0,MAHARASHTRA,0.3375,99.7,0
16,7.87,97.4,0.8,2,1,0,0,DELHI,0.2655,100.0,0
2,7.17,17.0,5.6,1,0,1,0,PUNJAB,0.1003,47.2,1
15,4.31,68.9,19.8,2,1,1,0,DELHI,0.2655,93.8,0
5,5.12,15.6,21.1,0,1,0,1,DELHI,0.2655,84.0,0
1,3.69,61.5,3.3,2,1,2,0,UTTAR PRADESH,0.3015,63.0,0
