hour,distance_km,route_deviation_m,unexpected_stop_s,nearby_safe_zone_count,nearby_police_or_hospital,community_reports_nearby,is_weekend,state,historical_crime_index,safety_score,high_risk
16,0.78,37.9,2.4,5,0,0,0,MADHYA PRADESH,0.5466,100.0,0
16,0.75,3.2,9.4,4,0,1,0,UTTAR PRADESH,0.7531,94.2,0
5,1.51,61.4,29.1,3,0,0,0,KARNATAKA,0.2845,100.0,0
14,6.83,16.0,20.7,4,0,1,0,KERALA,0.3503,87.8,0
4,6.68,3.8,12.6,2,1,1,0,KARNATAKA,0.2845,68.5,0
12,6.33,102.1,20.6,6,0,2,1,HARYANA,0.1936,91.3,0
4,5.03,205.7,34.1,4,0,1,0,WEST BENGAL,1.0,43.3,1
1,5.87,387.7,2.5,3,0,0,1,GUJARAT,0.3111,37.4,1
23,5.99,13.5,10.9,1,1,4,1,UTTAR PRADESH,0.7531,22.5,1
21,7.15,100.0,10.4,2,0,1,0,RAJASTHAN,0.6835,69.4,0
16,5.94,46.6,22.2,2,0,2,0,TAMIL NADU,0.2086,66.6,0
15,5.97,14.6,0.9,2,0,0,0,RAJASTHAN,0.6835,74.4,0
5,6.49,70.5,33.2,2,0,3,0,HARYANA,0.1936,67.5,0
13,4.58,98.7,6.7,0,1,0,0,TAMIL NADU,0.2086,100.0,0
17,1.94,86.5,6.4,2,0,2,1,KERALA,0.3503,80.8,0
12,0.95,12.5,8.8,1,1,0,1,UTTAR PRADESH,0.7531,89.7,0
6,3.53,123.3,11.7,1,1,0,0,WEST BENGAL,1.0,73.7,0
9,1.01,33.5,40.6,1,0,1,1,KARNATAKA,0.2845,78.3,0
20,1.6,5.1,2.9,2,0,0,0,UTTAR PRADESH,0.7531,87.2,0
6,0.48,0.2,3.3,3,0,0,0,WEST BENGAL,1.0,79.6,0
23,2.61,10.4,48.5,4,1,0,0,TAMIL NADU,0.2086,80.3,0
18,7.77,35.7,49.6,4,0,0,1,PUNJAB,0.103,99.0,0
21,3.22,85.6,34.6,1,0,2,0,KARNATAKA,0.2845,51.7,1
12,2.15,9.1,2.4,4,1,3,0,RAJASTHAN,0.6835,71.4,0
5,3.41,160.9,10.0,2,1,3,0,WEST BENGAL,1.0,67.9,0
0,2.62,1.6,5.6,0,0,0,0,MADHYA PRADESH,0.5466,62.4,0
12,5.49,79.4,0.8,0,1,0,0,UTTAR PRADESH,0.7531,84.0,0
9,5.19,170.4,8.9,3,0,1,0,MAHARASHTRA,0.5215,78.1,0
2,0.51,284.9,102.4,0,1,0,0,UTTAR PRADESH,0.7531,30.8,1
22,4.24,47.0,16.5,0,0,2,1,RAJASTHAN,0.6835,10.2,1
23,0.58,39.0,8.4,4,0,1,0,WEST BENGAL,1.0,52.6,1
8,5.52,94.3,3.2,1,1,2,1,UTTAR PRADESH,0.7531,62.8,0
16,7.51,85.6,0.3,2,0,1,0,MADHYA PRADESH,0.5466,71.4,0
9,7.29,21.4,3.7,0,0,3,0,UTTAR PRADESH,0.7531,42.3,1
11,1.88,43.1,2.2,3,0,1,1,KARNATAKA,0.2845,100.0,0
14,6.02,27.9,21.2,3,0,1,1,UTTAR PRADESH,0.7531,68.6,0
9,6.41,85.4,5.9,3,1,1,1,HARYANA,0.1936,100.0,0
19,6.96,23.4,24.0,1,0,1,1,RAJASTHAN,0.6835,46.9,1
4,2.3,226.1,58.7,6,1,1,1,WEST BENGAL,1.0,55.7,1
16,3.77,222.3,14.7,3,0,1,1,UTTAR PRADESH,0.7531,68.3,0
23,2.01,5.3,5.4,4,0,2,0,UTTAR PRADESH,0.7531,47.2,1
20,0.49,7.6,6.7,0,0,2,0,WEST BENGAL,1.0,25.4,1
1,5.37,79.5,25.6,3,1,1,1,DELHI,0.1935,68.1,0
2,3.62,8.5,1.3,3,1,0,1,HARYANA,0.1936,84.7,0
15,2.21,130.7,2.7,1,1,1,1,UTTAR PRADESH,0.7531,64.1,0
22,6.82,47.7,17.5,1,1,2,1,UTTAR PRADESH,0.7531,23.4,1
20,4.12,25.5,21.0,4,1,0,1,KARNATAKA,0.2845,92.9,0
21,7.96,10.9,41.0,4,1,0,1,MADHYA PRADESH,0.5466,89.8,0
3,6.41,36.2,39.0,3,0,1,1,UTTAR PRADESH,0.7531,47.8,1
12,6.99,50.8,3.1,2,0,2,0,KARNATAKA,0.2845,77.7,0
17,6.25,50.1,9.8,1,0,1,1,WEST BENGAL,1.0,64.9,0
14,1.12,88.0,1.0,0,0,0,0,TAMIL NADU,0.2086,97.2,0
18,0.8,9.6,4.5,1,0,0,0,MAHARASHTRA,0.5215,95.8,0
5,7.35,50.8,11.8,4,0,0,1,MAHARASHTRA,0.5215,95.9,0
10,1.36,7.9,11.6,1,0,2,1,UTTAR PRADESH,0.7531,55.2,1
10,3.31,23.5,8.1,2,0,0,0,KARNATAKA,0.2845,100.0,0
22,5.0,21.3,12.2,4,1,0,1,UTTAR PRADESH,0.7531,61.4,0
4,1.93,14.6,12.7,2,0,0,0,GUJARAT,0.3111,61.2,0
7,2.03,10.1,11.7,0,0,0,0,GUJARAT,0.3111,90.3,0
0,3.89,0.6,48.8,2,1,1,0,KARNATAKA,0.2845,54.3,1
3,3.08,113.0,4.6,1,1,1,0,RAJASTHAN,0.6835,43.9,1
23,5.51,39.6,12.3,3,0,1,1,UTTAR PRADESH,0.7531,39.7,1
20,0.88,5.8,14.0,2,0,0,0,WEST BENGAL,1.0,60.0,0
6,4.06,15.3,15.1,1,0,0,1,MADHYA PRADESH,0.5466,100.0,0
16,1.64,40.6,1.4,1,1,1,0,KERALA,0.3503,74.2,0
14,4.97,0.3,57.1,0,1,4,0,MAHARASHTRA,0.5215,47.6,1
21,1.19,70.5,39.5,3,1,0,1,DELHI,0.1935,78.0,0
7,1.82,5.8,10.5,2,0,3,0,UTTAR PRADESH,0.7531,69.3,0
23,6.49,103.7,5.4,3,1,1,0,MAHARASHTRA,0.5215,54.8,1
8,2.11,128.5,19.2,4,1,0,1,RAJASTHAN,0.6835,96.2,0
17,5.98,177.6,36.2,3,0,0,0,KARNATAKA,0.2845,92.1,0
9,2.4,107.0,80.7,1,0,0,0,UTTAR PRADESH,0.7531,72.2,0
16,2.11,10.4,0.9,2,0,1,1,UTTAR PRADESH,0.7531,74.3,0
8,2.6,111.5,3.0,3,1,4,1,GUJARAT,0.3111,85.4,0
20,7.08,46.4,37.9,3,1,2,1,WEST BENGAL,1.0,45.5,1
15,3.36,76.0,34.6,4,1,2,1,RAJASTHAN,0.6835,74.3,0
6,2.18,8.8,2.3,3,0,0,1,RAJASTHAN,0.6835,97.1,0
23,4.43,10.1,67.9,3,1,0,0,WEST BENGAL,1.0,66.5,0
17,3.27,37.5,84.8,1,0,0,0,UTTAR PRADESH,0.7531,74.0,0
10,6.38,58.1,47.5,1,0,2,0,UTTAR PRADESH,0.7531,63.1,0
3,7.93,37.1,16.6,1,1,0,1,MADHYA PRADESH,0.5466,51.7,1
23,4.35,34.5,15.6,3,1,2,0,UTTAR PRADESH,0.7531,52.7,1
18,3.78,25.1,1.1,6,0,1,0,MADHYA PRADESH,0.5466,79.9,0
16,2.94,11.8,44.2,3,0,0,0,MAHARASHTRA,0.5215,99.0,0
19,7.79,181.9,37.7,3,0,0,0,UTTAR PRADESH,0.7531,71.1,0
14,4.02,23.4,7.8,1,1,0,0,RAJASTHAN,0.6835,92.3,0
5,1.67,32.6,52.9,3,1,0,0,UTTAR PRADESH,0.7531,100.0,0
5,7.76,8.2,5.0,2,1,0,1,RAJASTHAN,0.6835,99.0,0
1,7.7,61.2,4.3,1,0,0,1,UTTAR PRADESH,0.7531,54.5,1
1,3.66,1.5,32.3,2,1,3,1,HARYANA,0.1936,40.7,1
17,2.98,40.4,23.0,2,1,0,0,GUJARAT,0.3111,95.7,0
20,5.54,10.8,8.7,4,0,0,0,MAHARASHTRA,0.5215,86.6,0
3,6.68,130.4,43.5,3,0,0,0,MADHYA PRADESH,0.5466,37.8,1
13,4.14,53.8,34.6,6,1,2,1,MADHYA PRADESH,0.5466,94.6,0
2,2.85,42.2,5.5,0,1,0,0,GUJARAT,0.3111,67.8,0
9,2.62,95.9,35.8,4,1,2,0,UTTAR PRADESH,0.7531,73.4,0
18,2.81,61.2,19.7,3,0,0,1,UTTAR PRADESH,0.7531,78.5,0
19,1.21,54.4,11.6,7,0,1,0,UTTAR PRADESH,0.7531,71.7,0
22,6.3,138.2,32.5,1,1,1,1,RAJASTHAN,0.6835,27.2,1
7,1.11,0.4,0.4,3,1,1,0,UTTAR PRADESH,0.7531,95.5,0
22,3.37,192.7,4.2,1,1,0,0,HARYANA,0.1936,60.9,0
18,6.73,31.2,15.8,3,1,4,0,HARYANA,0.1936,83.3,0
8,3.41,119.0,16.1,5,0,0,0,RAJASTHAN,0.6835,77.4,0
7,2.57,26.5,16.3,2,1,1,1,WEST BENGAL,1.0,82.5,0
2,7.6,30.9,8.4,1,0,1,0,MAHARASHTRA,0.5215,41.5,1
22,1.27,18.6,13.9,4,1,2,0,WEST BENGAL,1.0,46.7,1
4,7.11,31.6,44.9,1,0,1,1,MADHYA PRADESH,0.5466,27.0,1
6,0.78,32.6,5.6,5,0,0,0,RAJASTHAN,0.6835,96.3,0
9,3.48,3.3,8.6,1,0,0,0,DELHI,0.1935,100.0,0
3,5.16,10.7,9.8,2,0,0,1,PUNJAB,0.103,45.4,1
19,3.15,2.7,20.5,1,0,1,1,TAMIL NADU,0.2086,53.3,1
16,4.42,114.3,8.8,3,0,1,1,TAMIL NADU,0.2086,73.5,0
3,1.87,30.0,1.9,2,0,0,0,WEST BENGAL,1.0,47.1,1
3,4.68,27.3,3.1,0,0,1,0,MAHARASHTRA,0.5215,27.3,1
0,1.34,130.0,7.5,3,1,0,0,UTTAR PRADESH,0.7531,61.6,0
22,6.43,43.6,10.5,2,0,0,0,MADHYA PRADESH,0.5466,49.4,1
10,4.8,278.1,89.0,3,0,0,1,RAJASTHAN,0.6835,63.4,0
15,4.01,90.7,95.8,3,0,1,1,GUJARAT,0.3111,71.8,0
3,0.72,9.3,52.5,2,0,2,0,MAHARASHTRA,0.5215,29.7,1
5,4.15,0.2,47.0,2,0,1,1,MAHARASHTRA,0.5215,95.0,0
12,4.64,10.9,14.2,2,1,1,0,UTTAR PRADESH,0.7531,86.0,0
5,2.35,107.9,5.9,3,0,1,0,PUNJAB,0.103,100.0,0
14,5.52,66.0,30.5,0,0,2,0,UTTAR PRADESH,0.7531,45.2,1
22,0.89,8.3,60.6,4,1,1,0,UTTAR PRADESH,0.7531,68.2,0
7,1.91,207.2,18.3,5,1,2,0,UTTAR PRADESH,0.7531,85.9,0
14,5.98,29.2,17.5,1,1,1,1,TAMIL NADU,0.2086,79.2,0
21,1.43,15.5,7.6,3,0,0,0,PUNJAB,0.103,81.0,0
21,2.19,54.5,11.0,4,0,1,0,UTTAR PRADESH,0.7531,62.8,0
0,5.31,84.5,21.8,2,0,0,0,HARYANA,0.1936,51.4,1
2,5.91,21.6,3.5,2,0,0,1,UTTAR PRADESH,0.7531,56.9,0
23,0.7,55.8,48.8,2,0,1,1,TAMIL NADU,0.2086,59.4,0
22,1.27,58.9,3.6,4,1,2,0,RAJASTHAN,0.6835,66.8,0
7,3.74,61.7,37.0,2,0,1,0,WEST BENGAL,1.0,76.5,0
12,4.86,9.8,2.9,5,0,0,0,TAMIL NADU,0.2086,100.0,0
13,3.79,22.0,9.9,3,0,1,1,WEST BENGAL,1.0,62.7,0
16,5.28,52.5,49.6,2,1,0,0,UTTAR PRADESH,0.7531,79.8,0
18,6.12,20.8,65.0,1,0,0,0,GUJARAT,0.3111,100.0,0
8,7.61,5.2,53.1,2,0,0,0,PUNJAB,0.103,93.4,0
21,2.99,34.4,7.2,1,0,0,0,WEST BENGAL,1.0,64.9,0
1,1.56,126.7,14.3,6,0,0,0,TAMIL NADU,0.2086,94.1,0
0,2.33,25.7,36.7,2,1,2,1,GUJARAT,0.3111,41.8,1
22,1.44,23.1,85.8,0,1,1,0,UTTAR PRADESH,0.7531,33.4,1
4,3.34,0.2,2.1,1,0,1,1,DELHI,0.1935,55.0,1
23,7.02,6.3,0.2,4,0,1,1,UTTAR PRADESH,0.7531,48.0,1
6,2.97,25.9,19.4,6,1,1,0,GUJARAT,0.3111,100.0,0
8,1.45,18.4,1.5,4,0,1,1,RAJASTHAN,0.6835,82.6,0
0,4.32,51.8,29.2,2,0,1,0,UTTAR PRADESH,0.7531,44.6,1
22,7.94,122.3,39.0,2,1,0,0,WEST BENGAL,1.0,53.6,1
8,1.75,103.1,14.3,4,0,0,0,WEST BENGAL,1.0,96.4,0
4,6.29,34.3,11.4,4,0,1,0,DELHI,0.1935,45.5,1
11,6.64,12.5,64.4,1,0,1,0,PUNJAB,0.103,67.9,0
3,3.39,62.9,36.1,1,0,1,0,RAJASTHAN,0.6835,46.2,1
18,5.07,14.9,10.7,0,0,0,1,UTTAR PRADESH,0.7531,80.9,0
1,3.63,6.7,29.9,6,1,0,1,MAHARASHTRA,0.5215,84.0,0
11,2.32,53.4,42.9,0,0,1,0,WEST BENGAL,1.0,73.9,0
9,3.58,15.4,12.8,1,0,0,0,WEST BENGAL,1.0,58.5,0
0,1.03,1.7,21.2,3,1,1,0,DELHI,0.1935,78.3,0
1,5.74,34.7,42.0,5,1,0,1,KARNATAKA,0.2845,68.1,0
12,6.68,105.6,29.8,2,1,0,1,RAJASTHAN,0.6835,88.3,0
9,2.67,24.6,7.2,1,0,3,0,WEST BENGAL,1.0,52.2,1
3,4.66,32.2,7.8,3,1,2,0,MADHYA PRADESH,0.5466,53.0,1
3,2.09,7.9,28.6,1,0,0,1,WEST BENGAL,1.0,36.5,1
19,1.28,4.2,15.9,3,0,0,1,RAJASTHAN,0.6835,78.6,0
17,5.41,17.6,35.2,3,0,1,1,MAHARASHTRA,0.5215,71.7,0
14,1.33,14.7,26.7,1,0,0,1,MAHARASHTRA,0.5215,74.7,0
20,6.32,8.5,31.9,2,0,1,0,UTTAR PRADESH,0.7531,63.4,0
1,2.39,107.6,20.9,5,0,1,1,KARNATAKA,0.2845,57.0,0
16,6.6,6.8,43.0,1,0,0,0,UTTAR PRADESH,0.7531,90.4,0
18,3.14,67.6,18.3,3,0,1,0,MADHYA PRADESH,0.5466,87.7,0
4,3.14,15.1,1.2,3,1,1,1,WEST BENGAL,1.0,49.4,1
12,6.08,105.4,9.8,3,1,1,0,HARYANA,0.1936,98.2,0
18,4.23,29.8,51.3,4,0,1,0,RAJASTHAN,0.6835,82.4,0
14,1.85,32.0,4.4,2,0,1,0,RAJASTHAN,0.6835,75.5,0
5,6.85,151.4,35.3,2,0,1,1,UTTAR PRADESH,0.7531,55.9,1
15,2.92,85.6,12.7,1,0,1,0,MAHARASHTRA,0.5215,94.7,0
18,1.09,9.2,5.2,0,0,0,0,UTTAR PRADESH,0.7531,79.7,0
0,3.5,62.1,3.5,2,1,0,0,KARNATAKA,0.2845,73.6,0
13,4.72,5.1,41.6,2,0,0,0,UTTAR PRADESH,0.7531,86.4,0
12,5.0,52.1,39.9,4,1,0,0,RAJASTHAN,0.6835,87.0,0
8,6.73,23.6,16.8,3,1,0,1,MAHARASHTRA,0.5215,100.0,0
1,4.47,13.7,19.3,3,0,0,0,GUJARAT,0.3111,64.1,0
2,2.02,16.5,23.6,6,1,2,0,DELHI,0.1935,55.7,1
18,2.31,28.1,35.6,3,1,0,0,KARNATAKA,0.2845,100.0,0
19,1.08,78.4,12.6,1,1,1,0,MADHYA PRADESH,0.5466,82.0,0
10,5.97,51.9,25.0,4,0,1,1,KARNATAKA,0.2845,88.4,0
22,1.12,41.1,3.0,3,0,2,0,TAMIL NADU,0.2086,36.2,1
22,4.96,137.3,16.2,2,0,0,0,UTTAR PRADESH,0.7531,34.1,1
15,4.9,47.0,7.7,2,1,1,0,MADHYA PRADESH,0.5466,93.2,0
13,6.35,278.5,5.8,1,1,0,1,KARNATAKA,0.2845,71.7,0
23,0.87,0.6,29.6,1,1,0,1,UTTAR PRADESH,0.7531,51.2,1
14,1.86,5.1,6.5,4,0,2,0,TAMIL NADU,0.2086,100.0,0
22,7.3,69.9,14.7,6,0,0,1,WEST BENGAL,1.0,49.9,1
23,4.71,18.3,31.3,0,1,2,1,WEST BENGAL,1.0,7.6,1
4,3.82,38.8,10.2,2,0,1,0,RAJASTHAN,0.6835,44.4,1
15,6.06,4.0,5.0,3,1,0,0,TAMIL NADU,0.2086,95.9,0
17,7.25,13.2,2.3,0,0,0,0,DELHI,0.1935,99.9,0
19,2.33,77.7,40.5,3,0,1,0,RAJASTHAN,0.6835,76.5,0
8,7.24,10.9,29.9,5,0,0,0,MAHARASHTRA,0.5215,87.4,0
20,1.14,52.3,18.2,0,0,0,0,RAJASTHAN,0.6835,58.3,0
11,7.83,108.7,2.2,2,0,0,0,RAJASTHAN,0.6835,80.7,0
9,1.57,67.3,4.2,2,1,1,0,PUNJAB,0.103,94.0,0
3,2.35,34.7,2.2,1,1,1,1,WEST BENGAL,1.0,46.9,1
7,1.04,0.4,1.1,5,0,0,0,MAHARASHTRA,0.5215,100.0,0
23,6.49,95.3,36.1,3,0,0,0,UTTAR PRADESH,0.7531,43.3,1
17,7.88,5.2,4.9,1,1,0,0,PUNJAB,0.103,100.0,0
17,2.59,23.0,2.4,4,0,0,0,UTTAR PRADESH,0.7531,91.5,0
21,2.81,31.1,39.2,1,1,0,1,KARNATAKA,0.2845,81.0,0
6,2.45,45.1,7.0,3,1,2,0,UTTAR PRADESH,0.7531,85.1,0
15,1.49,14.9,51.9,0,1,0,0,RAJASTHAN,0.6835,71.3,0
8,6.36,201.5,26.6,3,0,0,0,TAMIL NADU,0.2086,98.8,0
20,0.77,52.2,7.5,2,1,1,0,RAJASTHAN,0.6835,75.0,0
10,7.75,88.2,1.0,3,0,2,0,TAMIL NADU,0.2086,78.6,0
20,7.44,194.0,4.9,2,1,0,0,UTTAR PRADESH,0.7531,68.5,0
17,1.21,15.0,8.7,3,1,0,0,KARNATAKA,0.2845,100.0,0
18,4.38,50.2,5.9,2,0,0,0,KARNATAKA,0.2845,84.3,0
22,7.94,22.6,2.2,2,1,0,1,KARNATAKA,0.2845,62.8,0
18,6.87,57.4,7.1,1,0,1,0,RAJASTHAN,0.6835,74.9,0
7,5.81,2.5,6.3,3,0,0,0,KARNATAKA,0.2845,100.0,0
12,0.47,1.3,7.0,2,1,0,0,PUNJAB,0.103,100.0,0
11,0.83,35.8,19.7,1,0,0,0,UTTAR PRADESH,0.7531,90.7,0
1,6.41,13.8,55.8,2,1,1,0,UTTAR PRADESH,0.7531,39.4,1
14,3.2,19.3,11.2,1,1,1,0,GUJARAT,0.3111,93.4,0
10,5.45,2.0,1.7,2,0,1,0,UTTAR PRADESH,0.7531,72.1,0
9,5.99,78.8,32.4,3,1,0,0,TAMIL NADU,0.2086,100.0,0
2,3.55,159.0,19.3,5,0,1,1,KARNATAKA,0.2845,58.4,0
12,1.4,43.9,3.8,1,1,0,0,RAJASTHAN,0.6835,90.9,0
13,3.28,58.6,21.2,1,0,0,0,MADHYA PRADESH,0.5466,74.6,0
2,7.01,34.3,24.3,0,1,1,0,MADHYA PRADESH,0.5466,56.9,0
15,2.85,33.4,3.0,2,1,4,1,UTTAR PRADESH,0.7531,49.3,1
4,0.78,35.8,8.1,6,0,0,0,HARYANA,0.1936,65.7,0
3,7.69,14.6,13.8,3,0,3,1,UTTAR PRADESH,0.7531,12.5,1
9,5.54,31.1,9.3,1,0,0,1,MAHARASHTRA,0.5215,69.5,0
9,4.46,21.0,2.5,4,0,1,1,DELHI,0.1935,96.7,0
21,6.68,83.6,42.7,1,0,1,1,UTTAR PRADESH,0.7531,53.7,1
1,3.47,59.6,3.5,3,1,1,0,GUJARAT,0.3111,64.6,0
8,7.89,39.6,1.7,2,0,2,0,RAJASTHAN,0.6835,62.5,0
17,6.9,9.7,16.5,3,1,0,0,WEST BENGAL,1.0,95.9,0
5,2.46,44.5,69.8,1,1,0,0,RAJASTHAN,0.6835,83.1,0
23,3.16,0.9,27.4,2,1,0,0,TAMIL NADU,0.2086,60.6,0
17,2.42,42.6,11.7,3,0,1,0,GUJARAT,0.3111,82.5,0
22,5.38,16.2,11.6,2,1,1,0,DELHI,0.1935,62.3,0
22,5.22,13.7,19.6,2,0,1,0,PUNJAB,0.103,76.2,0
2,4.32,22.0,39.9,3,0,1,0,TAMIL NADU,0.2086,68.8,0
11,7.74,13.7,64.9,0,1,2,1,KARNATAKA,0.2845,69.6,0
17,3.94,19.2,2.6,3,1,1,0,WEST BENGAL,1.0,79.5,0
0,6.33,20.9,3.5,1,1,1,0,HARYANA,0.1936,70.8,0
10,5.37,81.4,12.0,2,1,1,1,TAMIL NADU,0.2086,89.9,0
16,4.29,12.3,16.9,4,0,0,1,HARYANA,0.1936,95.3,0
19,0.62,54.3,29.3,0,0,1,0,UTTAR PRADESH,0.7531,55.7,1
9,5.36,99.6,13.8,3,0,2,0,WEST BENGAL,1.0,66.0,0
20,5.25,67.6,21.4,1,1,0,0,KARNATAKA,0.2845,96.3,0
16,1.26,161.4,40.6,1,0,0,0,UTTAR PRADESH,0.7531,69.1,0
1,6.43,45.2,36.3,1,1,3,1,UTTAR PRADESH,0.7531,26.8,1
6,3.9,278.3,30.5,4,1,1,1,PUNJAB,0.103,78.6,0
22,2.8,20.0,1.8,4,0,1,0,MAHARASHTRA,0.5215,55.6,1
0,6.64,37.1,39.8,3,0,0,0,UTTAR PRADESH,0.7531,45.3,1
2,2.94,158.3,11.9,1,1,0,0,MAHARASHTRA,0.5215,50.2,1
8,5.09,2.2,1.8,2,1,1,1,MAHARASHTRA,0.5215,91.5,0
23,5.06,8.6,3.2,4,0,0,1,MADHYA PRADESH,0.5466,56.1,0
16,0.71,1.8,7.8,2,1,1,0,KERALA,0.3503,100.0,0
3,3.56,199.1,9.1,2,1,0,0,PUNJAB,0.103,75.9,0
9,2.02,54.4,18.8,1,0,2,1,TAMIL NADU,0.2086,80.5,0
22,1.84,0.8,103.5,3,1,2,0,TAMIL NADU,0.2086,59.0,0
5,5.34,3.7,5.1,0,0,0,1,UTTAR PRADESH,0.7531,54.9,1
13,0.39,29.9,26.3,3,0,0,0,DELHI,0.1935,100.0,0
11,7.76,54.8,28.5,3,1,1,0,UTTAR PRADESH,0.7531,78.3,0
18,3.34,22.3,46.3,1,0,1,0,RAJASTHAN,0.6835,73.2,0
18,2.6,50.1,10.0,0,0,0,0,PUNJAB,0.103,100.0,0
19,7.38,52.6,20.5,3,1,0,1,DELHI,0.1935,81.8,0
2,4.05,101.4,5.2,1,1,1,0,UTTAR PRADESH,0.7531,49.6,1
10,5.03,36.4,7.6,0,0,0,0,TAMIL NADU,0.2086,91.3,0
16,5.66,3.0,5.7,0,1,2,1,WEST BENGAL,1.0,49.9,1
10,7.01,7.9,26.8,2,0,0,1,UTTAR PRADESH,0.7531,80.2,0
16,1.3,24.1,46.9,2,0,2,0,UTTAR PRADESH,0.7531,65.0,0
15,0.93,45.6,16.7,1,0,0,0,RAJASTHAN,0.6835,84.9,0
8,7.95,62.0,3.7,0,0,2,1,MADHYA PRADESH,0.5466,57.0,0
2,0.37,127.0,30.7,2,0,1,0,MAHARASHTRA,0.5215,57.3,0
23,5.75,91.8,29.5,1,0,1,0,WEST BENGAL,1.0,18.2,1
19,5.01,16.7,2.1,1,0,1,1,UTTAR PRADESH,0.7531,52.6,1
21,4.55,136.1,55.6,0,0,0,0,KERALA,0.3503,55.4,1
7,6.35,154.7,11.9,1,0,0,0,TAMIL NADU,0.2086,83.6,0
7,7.94,6.1,0.7,0,1,0,0,HARYANA,0.1936,87.9,0
7,0.66,79.4,29.9,3,1,1,0,RAJASTHAN,0.6835,90.1,0
0,5.03,10.4,4.2,2,0,0,0,MADHYA PRADESH,0.5466,42.8,1
4,5.82,142.5,56.6,4,1,1,0,DELHI,0.1935,69.5,0
7,2.66,32.2,3.8,4,0,0,0,MAHARASHTRA,0.5215,100.0,0
23,7.18,26.4,17.7,3,1,1,0,UTTAR PRADESH,0.7531,35.8,1
4,3.82,15.1,31.3,1,1,2,1,UTTAR PRADESH,0.7531,27.2,1
12,1.57,43.9,1.5,1,1,0,0,UTTAR PRADESH,0.7531,76.9,0
13,6.88,33.1,55.3,1,1,0,0,MAHARASHTRA,0.5215,83.1,0
8,7.56,38.0,36.0,1,0,1,0,UTTAR PRADESH,0.7531,68.4,0
22,1.07,103.5,1.3,1,1,0,0,UTTAR PRADESH,0.7531,41.1,1
2,6.09,8.7,58.6,4,0,0,0,TAMIL NADU,0.2086,81.2,0
20,1.96,19.3,6.6,0,1,0,0,RAJASTHAN,0.6835,70.1,0
17,0.35,35.5,36.8,3,0,0,0,MAHARASHTRA,0.5215,100.0,0
7,2.31,42.1,53.5,3,0,0,0,TAMIL NADU,0.2086,84.9,0
18,6.88,15.3,18.3,2,1,1,0,UTTAR PRADESH,0.7531,91.5,0
10,1.39,30.1,1.2,5,0,2,0,UTTAR PRADESH,0.7531,85.2,0
23,1.31,81.1,44.4,3,1,1,1,UTTAR PRADESH,0.7531,59.6,0
0,5.99,521.6,82.1,5,0,1,1,RAJASTHAN,0.6835,18.7,1
0,3.43,0.9,10.9,3,1,1,0,WEST BENGAL,1.0,53.6,1
13,1.44,188.4,9.4,2,1,0,0,RAJASTHAN,0.6835,80.5,0
22,2.07,19.3,4.0,0,1,1,0,UTTAR PRADESH,0.7531,52.8,1
1,6.42,37.9,31.7,2,1,1,1,PUNJAB,0.103,68.5,0
18,5.1,68.1,18.7,4,0,0,0,KERALA,0.3503,100.0,0
22,6.16,87.5,2.7,4,0,2,0,UTTAR PRADESH,0.7531,21.6,1
11,1.05,367.0,5.7,5,0,0,0,UTTAR PRADESH,0.7531,77.6,0
20,3.83,173.9,7.3,1,0,0,1,WEST BENGAL,1.0,42.4,1
18,6.44,9.1,0.1,0,0,1,0,DELHI,0.1935,83.6,0
5,2.35,10.6,15.7,1,0,0,0,GUJARAT,0.3111,100.0,0
20,1.6,55.2,2.1,1,0,0,0,RAJASTHAN,0.6835,57.9,0
16,3.24,12.5,21.3,0,0,0,1,RAJASTHAN,0.6835,88.2,0
0,2.87,81.9,8.2,2,1,2,0,MAHARASHTRA,0.5215,47.1,1
13,1.73,189.3,5.3,2,0,1,0,DELHI,0.1935,90.6,0
15,7.65,13.0,13.0,1,0,0,0,HARYANA,0.1936,89.5,0
19,4.02,8.7,1.2,5,1,2,0,RAJASTHAN,0.6835,93.1,0
18,4.98,27.2,4.9,1,1,1,0,MADHYA PRADESH,0.5466,77.8,0
11,1.23,66.6,2.9,4,0,0,0,UTTAR PRADESH,0.7531,82.7,0
7,5.0,198.6,41.6,3,0,1,0,TAMIL NADU,0.2086,71.6,0
4,4.58,14.7,37.8,3,1,0,0,HARYANA,0.1936,84.5,0
2,7.48,42.6,8.5,1,0,1,1,WEST BENGAL,1.0,21.7,1
15,3.47,123.9,1.4,3,0,0,1,RAJASTHAN,0.6835,86.3,0
23,6.32,66.2,25.8,1,0,0,0,MADHYA PRADESH,0.5466,45.6,1
1,2.64,106.8,12.0,2,1,1,1,MAHARASHTRA,0.5215,37.1,1
16,4.76,54.9,7.2,1,1,2,0,GUJARAT,0.3111,84.6,0
14,7.44,7.1,4.1,0,0,2,0,MAHARASHTRA,0.5215,55.8,1
4,5.11,64.5,6.2,1,1,1,0,DELHI,0.1935,73.2,0
5,5.78,12.2,55.8,1,1,1,0,UTTAR PRADESH,0.7531,75.7,0
6,7.05,174.2,19.4,1,1,0,0,UTTAR PRADESH,0.7531,72.5,0
16,7.43,48.9,14.6,4,0,2,0,UTTAR PRADESH,0.7531,71.6,0
7,1.9,11.4,16.9,2,1,0,1,RAJASTHAN,0.6835,90.3,0
